season,division_id,competition_phase,player_id,team_id,gohoops_roster_id,registered,source
2025-26,11,play_in,14,8,165780,True,division_roster
2025-26,12,playoffs,14,8,165780,True,division_roster
2025-26,35,finals,14,8,165780,True,division_roster
2025-26,9,regular_season,14437,8,187003,True,division_roster
2025-26,11,play_in,14437,8,187003,True,division_roster
2025-26,12,playoffs,14437,8,187003,True,division_roster
2025-26,35,finals,14437,8,187003,True,division_roster
2025-26,9,regular_season,14845,8,187199,True,division_roster
2025-26,11,play_in,14845,8,187199,True,division_roster
2025-26,12,playoffs,14845,8,187199,True,division_roster
2025-26,35,finals,14845,8,187199,True,division_roster
2025-26,8,preseason,2,8,165768,True,division_roster
2025-26,9,regular_season,2,8,165768,True,division_roster
2025-26,11,play_in,2,8,165768,True,division_roster
2025-26,12,playoffs,2,8,165768,True,division_roster
2025-26,35,finals,2,8,165768,True,division_roster
2025-26,8,preseason,3,8,165772,True,division_roster
2025-26,9,regular_season,3,8,165772,True,division_roster
2025-26,11,play_in,3,8,165772,True,division_roster
2025-26,12,playoffs,3,8,165772,True,division_roster
2025-26,35,finals,3,8,165772,True,division_roster
2025-26,8,preseason,4,8,165773,True,division_roster
2025-26,9,regular_season,4,8,165773,True,division_roster
2025-26,11,play_in,4,8,165773,True,division_roster
2025-26,12,playoffs,4,8,165773,True,division_roster
2025-26,35,finals,4,8,165773,True,division_roster
2025-26,8,preseason,5,8,165774,True,division_roster
2025-26,9,regular_season,5,8,165774,True,division_roster
2025-26,11,play_in,5,8,165774,True,division_roster
2025-26,12,playoffs,5,8,165774,True,division_roster
2025-26,35,finals,5,8,165774,True,division_roster
2025-26,8,preseason,7,8,165779,True,division_roster
2025-26,9,regular_season,7,8,165779,True,division_roster
2025-26,11,play_in,7,8,165779,True,division_roster
2025-26,12,playoffs,7,8,165779,True,division_roster
2025-26,35,finals,7,8,165779,True,division_roster
2025-26,8,preseason,9,8,165782,True,division_roster
2025-26,9,regular_season,9,8,165782,True,division_roster
2025-26,11,play_in,9,8,165782,True,division_roster
2025-26,12,playoffs,9,8,165782,True,division_roster
2025-26,35,finals,9,8,165782,True,division_roster
