season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,player_id,player_name_original,gohoops_roster_id,points,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,plus_minus,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,minutes,time_on_court_seconds,starter,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,source_efficiency,source_efg,source_tsp,source_pir,source_field_goals_made_in_the_paint,source_field_goals_missed_in_the_paint,source_field_goals_attempted_in_the_paint,source_field_goals_made_on_fast_break,source_field_goals_missed_on_fast_break,source_field_goals_attempted_on_fast_break,source_field_goals_made_on_second_chance,source_field_goals_missed_on_second_chance,source_field_goals_attempted_on_second_chance,source_technical_fouls,source_unsportsmanlike_fouls,source_disqualifying_fouls,source_bad_pass_turnovers,source_ball_handling_turnovers,source_out_of_bounds_turnovers,source_travel_turnovers,source_three_seconds_turnovers,source_five_seconds_turnovers,source_back_court_turnovers,source_offensive_goal_tending_turnovers,source_double_dribble_turnovers,source_carry_turnovers,source_offensive_foul_turnovers,source_other_turnovers,source_points_off_turnovers,source_two_pointers_jump_shot_made,source_two_pointers_jump_shot_missed,source_two_pointers_jump_shot_attempted,source_three_pointers_jump_shot_made,source_three_pointers_jump_shot_missed,source_three_pointers_jump_shot_attempted,source_two_pointers_layup_made,source_two_pointers_layup_missed,source_two_pointers_layup_attempted,source_two_pointers_driving_layup_made,source_two_pointers_driving_layup_missed,source_two_pointers_driving_layup_attempted,source_two_pointers_dunk_made,source_two_pointers_dunk_missed,source_two_pointers_dunk_attempted,source_two_pointers_putback_dunk_made,source_two_pointers_putback_dunk_missed,source_two_pointers_putback_dunk_attempted,source_two_pointers_putback_tip_in_made,source_two_pointers_putback_tip_in_missed,source_two_pointers_putback_tip_in_attempted,source_two_pointers_alley_oop_made,source_two_pointers_alley_oop_missed,source_two_pointers_alley_oop_attempted,source_two_pointers_hook_shot_made,source_two_pointers_hook_shot_missed,source_two_pointers_hook_shot_attempted,source_three_pointers_hook_shot_made,source_three_pointers_hook_shot_missed,source_three_pointers_hook_shot_attempted,source_two_pointers_floating_jump_shot_made,source_two_pointers_floating_jump_shot_missed,source_two_pointers_floating_jump_shot_attempted,source_three_pointers_floating_jump_shot_made,source_three_pointers_floating_jump_shot_missed,source_three_pointers_floating_jump_shot_attempted,source_two_pointers_fadeaway_jump_shot_made,source_two_pointers_fadeaway_jump_shot_missed,source_two_pointers_fadeaway_jump_shot_attempted,source_three_pointers_fadeaway_jump_shot_made,source_three_pointers_fadeaway_jump_shot_missed,source_three_pointers_fadeaway_jump_shot_attempted,source_two_pointers_turnaround_jump_shot_made,source_two_pointers_turnaround_jump_shot_missed,source_two_pointers_turnaround_jump_shot_attempted,source_three_pointers_turnaround_jump_shot_made,source_three_pointers_turnaround_jump_shot_missed,source_three_pointers_turnaround_jump_shot_attempted,source_two_pointers_step_back_jump_shot_made,source_two_pointers_step_back_jump_shot_missed,source_two_pointers_step_back_jump_shot_attempted,source_three_pointers_step_back_jump_shot_made,source_three_pointers_step_back_jump_shot_missed,source_three_pointers_step_back_jump_shot_attempted,source_two_pointers_pull_up_jump_shot_made,source_two_pointers_pull_up_jump_shot_missed,source_two_pointers_pull_up_jump_shot_attempted,source_three_pointers_pull_up_jump_shot_made,source_three_pointers_pull_up_jump_shot_missed,source_three_pointers_pull_up_jump_shot_attempted,result,appearance,participation_status,eFG_pct,TS_pct,three_PA_rate,FT_rate,AST_TOV,player_name_english,player_name_normalized,team_points,opponent_points,estimated_possessions,team_ORtg,team_DRtg,team_NetRtg,team_FGA,team_FTA,team_OREB,team_TOV,team_REB,team_AST,team_STL,team_BLK,point_differential,team_context_join_status,team_context_join_reason
2025-26,2,9,regular_season,1408,2025-12-13,4,5,桃園台啤永豐雲豹,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1408/stats,10860,麥卡洛,166315,9.0,4.0,14.0,3.0,10.0,1.0,4.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,-2.0,0.2857142857142857,0.3,0.25,,0.286,0.3,0.25,0.0,27.05,1623.0,False,10.0,7.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,7.0,32.1,32.1,5.0,2.0,5.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.3214285714285714,0.3214285714285714,0.2857142857142857,0.0,1.0,Chris McCullough,chris mccullough,75.0,85.0,92.96,80.67986230636834,91.8323249783924,-11.152462672024058,88.0,9.0,13.0,14.0,43.0,18.0,6.0,1.0,-10.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1411,2025-12-20,4,5,桃園台啤永豐雲豹,7,新北國王,away,https://api.tpbl.basketball/api/games/1411/stats,10860,麥卡洛,166315,12.0,5.0,10.0,5.0,10.0,0.0,0.0,2.0,2.0,1.0,11.0,12.0,0.0,0.0,1.0,2.0,1.0,-21.0,0.5,0.5,,1.0,0.5,0.5,0.0,1.0,25.98333333333333,1559.0,True,5.0,5.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,2.0,18.0,50.0,55.1,17.0,4.0,3.0,7.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,L,True,played,0.5,0.551470588235294,0.0,0.2,0.0,Chris McCullough,chris mccullough,103.0,125.0,93.92,109.66780238500851,130.91746962714703,-21.249667242138518,85.0,18.0,10.0,11.0,41.0,24.0,6.0,5.0,-22.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1415,2025-12-24,4,5,桃園台啤永豐雲豹,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1415/stats,10860,麥卡洛,166315,16.0,6.0,14.0,6.0,13.0,0.0,1.0,4.0,6.0,5.0,5.0,10.0,0.0,3.0,1.0,3.0,2.0,-17.0,0.4285714285714285,0.4615384615384615,0.0,0.6666666666666666,0.429,0.462,0.0,0.667,35.016666666666666,2101.0,False,8.0,7.0,1.0,2.0,2.0,0.0,2.0,10.0,9.0,0.0,17.0,42.9,48.1,15.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.4285714285714285,0.4807692307692307,0.0714285714285714,0.4285714285714285,0.0,Chris McCullough,chris mccullough,82.0,98.0,95.44,85.91785414920369,102.89794204115918,-16.980087891955492,80.0,26.0,16.0,20.0,56.0,15.0,9.0,6.0,-16.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1426,2026-01-09,4,5,桃園台啤永豐雲豹,7,新北國王,home,https://api.tpbl.basketball/api/games/1426/stats,10860,麥卡洛,166315,20.0,8.0,12.0,7.0,8.0,1.0,4.0,3.0,4.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,0.6666666666666666,0.875,0.25,0.75,0.667,0.875,0.25,0.75,25.866666666666667,1552.0,False,4.0,1.0,3.0,1.0,2.0,0.0,2.0,10.0,0.0,2.0,23.0,70.8,72.7,21.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.7083333333333334,0.7267441860465116,0.3333333333333333,0.3333333333333333,1.0,Chris McCullough,chris mccullough,110.0,87.0,98.0,112.24489795918367,87.98543689320388,24.259461065979792,83.0,25.0,10.0,14.0,53.0,24.0,11.0,2.0,23.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1430,2026-01-11,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1430/stats,10860,麥卡洛,166315,12.0,4.0,10.0,4.0,9.0,0.0,1.0,4.0,4.0,6.0,4.0,10.0,1.0,2.0,0.0,0.0,2.0,-1.0,0.4,0.4444444444444444,0.0,1.0,0.4,0.444,0.0,1.0,25.45,1527.0,False,6.0,5.0,1.0,0.0,2.0,0.0,1.0,8.0,4.0,2.0,19.0,40.0,51.0,17.0,4.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.4,0.5102040816326531,0.1,0.4,,Chris McCullough,chris mccullough,108.0,114.0,93.12,115.97938144329896,124.94519947391495,-8.965818030615992,101.0,23.0,29.0,11.0,51.0,23.0,14.0,2.0,-6.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1433,2026-01-18,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1433/stats,10860,麥卡洛,166315,14.0,5.0,12.0,3.0,10.0,2.0,2.0,2.0,4.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,3.0,3.0,0.4166666666666667,0.3,1.0,0.5,0.417,0.3,1.0,0.5,16.6,996.0,False,7.0,7.0,0.0,2.0,3.0,0.0,3.0,4.0,3.0,0.0,14.0,50.0,50.9,11.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.5,0.5087209302325582,0.1666666666666666,0.3333333333333333,,Chris McCullough,chris mccullough,98.0,91.0,98.8,99.19028340080972,91.0,8.190283400809719,101.0,20.0,19.0,8.0,55.0,21.0,13.0,1.0,7.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1442,2026-02-01,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1442/stats,10860,麥卡洛,166315,26.0,12.0,21.0,11.0,17.0,1.0,4.0,1.0,2.0,5.0,10.0,15.0,1.0,2.0,2.0,1.0,2.0,15.0,0.5714285714285714,0.6470588235294118,0.25,0.5,0.5710000000000001,0.647,0.25,0.5,40.0,2400.0,True,9.0,6.0,3.0,1.0,2.0,0.0,2.0,20.0,7.0,6.0,35.0,59.5,59.4,33.0,10.0,4.0,14.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,3.0,1.0,3.0,4.0,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.5952380952380952,0.5941499085923218,0.1904761904761904,0.0952380952380952,1.0,Chris McCullough,chris mccullough,98.0,87.0,94.12,104.1223969400765,91.15674769488685,12.965649245189653,86.0,23.0,14.0,12.0,49.0,18.0,10.0,5.0,11.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1443,2026-02-07,4,5,桃園台啤永豐雲豹,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1443/stats,10860,麥卡洛,166315,15.0,7.0,11.0,7.0,10.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,3.0,15.0,0.6363636363636364,0.7,0.0,0.5,0.636,0.7,0.0,0.5,22.95,1377.0,False,4.0,3.0,1.0,1.0,1.0,2.0,3.0,12.0,4.0,6.0,12.0,63.6,63.1,9.0,6.0,1.0,7.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.6363636363636364,0.6313131313131313,0.0909090909090909,0.1818181818181818,0.0,Chris McCullough,chris mccullough,101.0,75.0,97.56,103.5260352603526,75.72697899838448,27.79905626196812,73.0,24.0,6.0,20.0,45.0,24.0,11.0,5.0,26.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1451,2026-02-15,4,5,桃園台啤永豐雲豹,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1451/stats,10860,麥卡洛,166315,14.0,5.0,12.0,5.0,8.0,0.0,4.0,4.0,5.0,1.0,8.0,9.0,7.0,2.0,3.0,4.0,3.0,0.0,0.4166666666666667,0.625,0.0,0.8,0.417,0.625,0.0,0.8,30.05,1803.0,True,7.0,3.0,4.0,1.0,3.0,0.0,3.0,10.0,0.0,2.0,23.0,41.7,49.3,20.0,5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,W,True,played,0.4166666666666667,0.4929577464788732,0.3333333333333333,0.4166666666666667,1.75,Chris McCullough,chris mccullough,96.0,93.0,90.56,106.0070671378092,100.82393755420642,5.183129583602764,80.0,24.0,13.0,13.0,52.0,20.0,11.0,6.0,3.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1452,2026-03-04,4,5,桃園台啤永豐雲豹,7,新北國王,away,https://api.tpbl.basketball/api/games/1452/stats,10860,麥卡洛,166315,22.0,9.0,16.0,9.0,15.0,0.0,1.0,4.0,7.0,6.0,12.0,18.0,1.0,2.0,1.0,2.0,2.0,13.0,0.5625,0.6,0.0,0.5714285714285714,0.563,0.6,0.0,0.5710000000000001,31.7,1902.0,False,7.0,6.0,1.0,3.0,2.0,0.0,2.0,16.0,4.0,2.0,32.0,56.3,57.7,30.0,8.0,5.0,13.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,W,True,played,0.5625,0.5765199161425577,0.0625,0.4375,0.5,Chris McCullough,chris mccullough,116.0,100.0,95.2,121.84873949579833,105.84250635055038,16.006233145247933,82.0,30.0,14.0,14.0,51.0,21.0,7.0,3.0,16.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1457,2026-03-08,4,5,桃園台啤永豐雲豹,7,新北國王,home,https://api.tpbl.basketball/api/games/1457/stats,10860,麥卡洛,166315,29.0,12.0,23.0,11.0,20.0,1.0,3.0,4.0,8.0,3.0,10.0,13.0,2.0,3.0,0.0,5.0,5.0,-16.0,0.5217391304347826,0.55,0.3333333333333333,0.5,0.522,0.55,0.3329999999999999,0.5,38.16666666666666,2290.0,True,11.0,9.0,2.0,4.0,2.0,3.0,4.0,18.0,2.0,2.0,27.0,54.3,54.7,22.0,9.0,6.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,4.0,6.0,1.0,2.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.5434782608695652,0.5467571644042233,0.1304347826086956,0.3478260869565217,0.4,Chris McCullough,chris mccullough,101.0,114.0,92.24,109.49696444058978,121.12197195070122,-11.625007510111445,77.0,21.0,9.0,15.0,33.0,26.0,10.0,0.0,-13.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1461,2026-03-15,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1461/stats,10860,麥卡洛,166315,10.0,4.0,12.0,4.0,11.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,0.0,-22.0,0.3333333333333333,0.3636363636363636,0.0,0.5,0.3329999999999999,0.364,0.0,0.5,28.28333333333333,1697.0,False,8.0,7.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,7.0,10.0,33.3,36.3,10.0,4.0,5.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.3333333333333333,0.3633720930232558,0.0833333333333333,0.3333333333333333,1.0,Chris McCullough,chris mccullough,84.0,111.0,93.2,90.12875536480686,116.84210526315788,-26.713349898351023,76.0,30.0,10.0,14.0,39.0,23.0,9.0,3.0,-27.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1477,2026-04-05,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1477/stats,10860,麥卡洛,166315,22.0,10.0,16.0,9.0,13.0,1.0,3.0,1.0,2.0,3.0,7.0,10.0,1.0,3.0,1.0,1.0,2.0,18.0,0.625,0.6923076923076923,0.3333333333333333,0.5,0.625,0.6920000000000001,0.3329999999999999,0.5,30.03333333333333,1802.0,False,6.0,4.0,2.0,1.0,2.0,0.0,2.0,10.0,6.0,4.0,29.0,65.6,65.2,27.0,5.0,2.0,7.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.65625,0.6516587677725119,0.1875,0.125,1.0,Chris McCullough,chris mccullough,107.0,96.0,93.16,114.85616144267928,102.25820195994888,12.597959482730388,89.0,14.0,13.0,11.0,42.0,23.0,12.0,6.0,11.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1480,2026-04-11,4,5,桃園台啤永豐雲豹,4,新竹御嵿攻城獅,away,https://api.tpbl.basketball/api/games/1480/stats,10860,麥卡洛,166315,15.0,7.0,17.0,6.0,14.0,1.0,3.0,0.0,2.0,8.0,10.0,18.0,0.0,1.0,1.0,5.0,1.0,-3.0,0.4117647058823529,0.4285714285714285,0.3333333333333333,0.0,0.412,0.429,0.3329999999999999,0.0,21.83333333333333,1310.0,False,10.0,8.0,2.0,2.0,1.0,0.0,1.0,10.0,8.0,0.0,18.0,44.1,41.9,17.0,5.0,5.0,10.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.4411764705882353,0.4194630872483221,0.1764705882352941,0.1176470588235294,0.0,Chris McCullough,chris mccullough,76.0,79.0,87.72,86.63930688554491,89.77272727272727,-3.1334203871823547,79.0,13.0,14.0,17.0,54.0,16.0,5.0,3.0,-3.0,matched,validated_official_game_team_key
2025-26,2,9,regular_season,1503,2026-04-25,4,5,桃園台啤永豐雲豹,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1503/stats,10860,麥卡洛,166315,12.0,4.0,12.0,4.0,10.0,0.0,2.0,4.0,5.0,3.0,8.0,11.0,1.0,0.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.4,0.0,0.8,0.3329999999999999,0.4,0.0,0.8,25.55,1533.0,False,8.0,6.0,2.0,1.0,4.0,0.0,4.0,8.0,6.0,4.0,15.0,33.3,42.3,11.0,4.0,2.0,6.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.3333333333333333,0.4225352112676057,0.1666666666666666,0.4166666666666667,0.5,Chris McCullough,chris mccullough,99.0,85.0,91.36,108.36252189141857,92.8352992573176,15.527222634100966,80.0,19.0,15.0,18.0,60.0,28.0,7.0,6.0,14.0,matched,validated_official_game_team_key
