season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,player_id,player_name_original,gohoops_roster_id,points,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,plus_minus,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,minutes,time_on_court_seconds,starter,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,source_efficiency,source_efg,source_tsp,source_pir,source_field_goals_made_in_the_paint,source_field_goals_missed_in_the_paint,source_field_goals_attempted_in_the_paint,source_field_goals_made_on_fast_break,source_field_goals_missed_on_fast_break,source_field_goals_attempted_on_fast_break,source_field_goals_made_on_second_chance,source_field_goals_missed_on_second_chance,source_field_goals_attempted_on_second_chance,source_technical_fouls,source_unsportsmanlike_fouls,source_disqualifying_fouls,source_bad_pass_turnovers,source_ball_handling_turnovers,source_out_of_bounds_turnovers,source_travel_turnovers,source_three_seconds_turnovers,source_five_seconds_turnovers,source_back_court_turnovers,source_offensive_goal_tending_turnovers,source_double_dribble_turnovers,source_carry_turnovers,source_offensive_foul_turnovers,source_other_turnovers,source_points_off_turnovers,source_two_pointers_jump_shot_made,source_two_pointers_jump_shot_missed,source_two_pointers_jump_shot_attempted,source_three_pointers_jump_shot_made,source_three_pointers_jump_shot_missed,source_three_pointers_jump_shot_attempted,source_two_pointers_layup_made,source_two_pointers_layup_missed,source_two_pointers_layup_attempted,source_two_pointers_driving_layup_made,source_two_pointers_driving_layup_missed,source_two_pointers_driving_layup_attempted,source_two_pointers_dunk_made,source_two_pointers_dunk_missed,source_two_pointers_dunk_attempted,source_two_pointers_putback_dunk_made,source_two_pointers_putback_dunk_missed,source_two_pointers_putback_dunk_attempted,source_two_pointers_putback_tip_in_made,source_two_pointers_putback_tip_in_missed,source_two_pointers_putback_tip_in_attempted,source_two_pointers_alley_oop_made,source_two_pointers_alley_oop_missed,source_two_pointers_alley_oop_attempted,source_two_pointers_hook_shot_made,source_two_pointers_hook_shot_missed,source_two_pointers_hook_shot_attempted,source_three_pointers_hook_shot_made,source_three_pointers_hook_shot_missed,source_three_pointers_hook_shot_attempted,source_two_pointers_floating_jump_shot_made,source_two_pointers_floating_jump_shot_missed,source_two_pointers_floating_jump_shot_attempted,source_three_pointers_floating_jump_shot_made,source_three_pointers_floating_jump_shot_missed,source_three_pointers_floating_jump_shot_attempted,source_two_pointers_fadeaway_jump_shot_made,source_two_pointers_fadeaway_jump_shot_missed,source_two_pointers_fadeaway_jump_shot_attempted,source_three_pointers_fadeaway_jump_shot_made,source_three_pointers_fadeaway_jump_shot_missed,source_three_pointers_fadeaway_jump_shot_attempted,source_two_pointers_turnaround_jump_shot_made,source_two_pointers_turnaround_jump_shot_missed,source_two_pointers_turnaround_jump_shot_attempted,source_three_pointers_turnaround_jump_shot_made,source_three_pointers_turnaround_jump_shot_missed,source_three_pointers_turnaround_jump_shot_attempted,source_two_pointers_step_back_jump_shot_made,source_two_pointers_step_back_jump_shot_missed,source_two_pointers_step_back_jump_shot_attempted,source_three_pointers_step_back_jump_shot_made,source_three_pointers_step_back_jump_shot_missed,source_three_pointers_step_back_jump_shot_attempted,source_two_pointers_pull_up_jump_shot_made,source_two_pointers_pull_up_jump_shot_missed,source_two_pointers_pull_up_jump_shot_attempted,source_three_pointers_pull_up_jump_shot_made,source_three_pointers_pull_up_jump_shot_missed,source_three_pointers_pull_up_jump_shot_attempted,result,appearance,participation_status,eFG_pct,TS_pct,three_PA_rate,FT_rate,AST_TOV,player_name_english,player_name_normalized
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,79,張宗憲,166452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,no_stats_listed,,,,,,Chang Tsung-Hsien,chang tsung-hsien
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,83,吳家駿,166453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.3666666666666667,82.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,,,,,,Wu Chia-Chun,wu chia-chun
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,86,林俊吉,166454,5.0,1.0,8.0,1.0,3.0,0.0,5.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,0.125,0.3333333333333333,0.0,0.75,0.125,0.33299999999999996,0.0,0.75,18.75,1125.0,False,7.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,-3.0,12.5,25.6,-6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,L,True,played,0.125,0.25614754098360654,0.625,0.5,0.5,Lin Chun-Chi,lin chun-chi
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,89,蔣淯安,166460,11.0,4.0,12.0,3.0,9.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,-12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.0,27.883333333333333,1673.0,True,8.0,6.0,2.0,0.0,2.0,0.0,2.0,6.0,4.0,2.0,5.0,37.5,42.7,3.0,3.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.375,0.42701863354037267,0.25,0.16666666666666666,0.0,Chiang Yu-An,chiang yu-an
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,91,簡偉儒,166455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,no_stats_listed,,,,,,Chien Wei-Ju,chien wei-ju
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,95,李德威,166457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,no_stats_listed,,,,,,Lee Te-Wei,lee te-wei
2025-26,2,9,regular_season,1405,2025-12-07,4,3,福爾摩沙夢想家,5,桃園台啤永豐雲豹,away,https://api.tpbl.basketball/api/games/1405/stats,99,盧冠良,166459,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-8.0,0.0,,0.0,,0.0,0.0,0.0,0.0,22.916666666666668,1375.0,True,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.0,0.0,1.0,0.0,,,盧冠良
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,10860,麥卡洛,166315,15.0,6.0,12.0,5.0,9.0,1.0,3.0,2.0,2.0,4.0,7.0,11.0,1.0,2.0,1.0,1.0,1.0,9.0,0.5,0.5555555555555556,0.3333333333333333,1.0,0.5,0.556,0.33299999999999996,1.0,26.1,1566.0,False,6.0,4.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,2.0,23.0,54.2,58.2,22.0,4.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.5416666666666666,0.5822981366459627,0.25,0.16666666666666666,1.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,10884,徐宏瑋,166297,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,6.616666666666666,397.0,False,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.0,0.5319148936170213,0.0,2.0,,Hsu Hong-Wei,hsu hong-wei
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,12,曹薰襄,166311,6.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,2.0,13.0,0.42857142857142855,0.42857142857142855,,,0.429,0.429,0.0,0.0,21.133333333333333,1268.0,False,4.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,2.0,11.0,42.9,42.9,9.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.42857142857142855,0.42857142857142855,0.0,0.0,4.0,Tsao Xun-Xiang,tsao xun-xiang
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,16,米勒,166317,11.0,5.0,9.0,4.0,6.0,1.0,3.0,0.0,2.0,1.0,12.0,13.0,4.0,1.0,4.0,2.0,1.0,2.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.0,0.556,0.667,0.33299999999999996,0.0,29.716666666666665,1783.0,True,4.0,2.0,2.0,2.0,0.0,1.0,1.0,8.0,0.0,4.0,25.0,61.1,55.7,24.0,4.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.6111111111111112,0.5566801619433198,0.3333333333333333,0.2222222222222222,2.0,Malcolm Miller,malcolm miller
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,3129,董永全,166309,9.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,10.0,1.0,,1.0,,1.0,0.0,1.0,0.0,18.766666666666666,1126.0,False,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,150.0,150.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,1.5,1.5,1.0,0.0,,Dong Yong-Cyuan,dong yong-cyuan
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,54,高錦瑋,166296,14.0,5.0,13.0,3.0,7.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,4.0,0.38461538461538464,0.42857142857142855,0.3333333333333333,1.0,0.385,0.429,0.33299999999999996,1.0,34.36666666666667,2062.0,True,8.0,4.0,4.0,0.0,2.0,0.0,2.0,6.0,0.0,5.0,13.0,46.2,50.4,11.0,3.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.46153846153846156,0.5043227665706052,0.46153846153846156,0.15384615384615385,4.0,Gao Jin-Wei,gao jin-wei
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,55,汪哲宇,166298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Wang Jhe-Yu,wang jhe-yu
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,57,莊博元,166305,5.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,0.5,,0.5,1.0,0.5,0.0,0.5,1.0,21.35,1281.0,True,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,7.0,75.0,86.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.75,0.8680555555555556,1.0,1.0,,Chuang Po-Yuan,chuang po-yuan
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,58,林信寬,166306,9.0,3.0,13.0,1.0,4.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.23076923076923078,0.25,0.2222222222222222,0.5,0.231,0.25,0.222,0.5,26.316666666666666,1579.0,False,10.0,3.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,-4.0,30.8,32.4,-6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.3076923076923077,0.324207492795389,0.6923076923076923,0.15384615384615385,0.0,Lin Sin-Kuan,lin sin-kuan
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,60,黃鎮,166308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Huang Zhen,huang zhen
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,62,王皓吉,166307,5.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-7.0,0.3333333333333333,,0.3333333333333333,1.0,0.33299999999999996,0.0,0.33299999999999996,1.0,15.45,927.0,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,50.0,64.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.5,0.6443298969072165,1.0,0.6666666666666666,,Wang Hao-Chi,wang hao-chi
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,64,劉元凱,166313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,False,no_stats_listed,,,,,,Liu Yuan-Kai,liu yuan-kai
2025-26,2,9,regular_season,1405,2025-12-07,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,home,https://api.tpbl.basketball/api/games/1405/stats,68,克羅馬,166319,29.0,9.0,17.0,6.0,13.0,3.0,4.0,8.0,10.0,2.0,9.0,11.0,7.0,1.0,1.0,5.0,4.0,15.0,0.5294117647058824,0.46153846153846156,0.75,0.8,0.529,0.462,0.75,0.8,40.18333333333333,2411.0,True,8.0,7.0,1.0,2.0,4.0,0.0,4.0,12.0,5.0,0.0,34.0,61.8,67.8,30.0,6.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,W,True,played,0.6176470588235294,0.677570093457944,0.23529411764705882,0.5882352941176471,1.4,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1406,2025-12-07,5,2,高雄全家海神,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1406/stats,108,魏莨哲,166603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,False,zero_recorded_minutes,,0.0,,,,Wei Liang-Che,wei liang-che
