season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,player_id,player_name_original,gohoops_roster_id,points,FGM,FGA,two_PM,two_PA,three_PM,three_PA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,plus_minus,FG_pct,two_P_pct,three_P_pct,FT_pct,source_FG_pct,source_two_P_pct,source_three_P_pct,source_FT_pct,minutes,time_on_court_seconds,starter,source_field_goals_missed,source_two_pointers_missed,source_three_pointers_missed,source_free_throws_missed,source_defensive_fouls,source_offensive_fouls,source_personal_fouls,source_points_in_paint,source_second_chance_points,source_fast_break_points,source_efficiency,source_efg,source_tsp,source_pir,source_field_goals_made_in_the_paint,source_field_goals_missed_in_the_paint,source_field_goals_attempted_in_the_paint,source_field_goals_made_on_fast_break,source_field_goals_missed_on_fast_break,source_field_goals_attempted_on_fast_break,source_field_goals_made_on_second_chance,source_field_goals_missed_on_second_chance,source_field_goals_attempted_on_second_chance,source_technical_fouls,source_unsportsmanlike_fouls,source_disqualifying_fouls,source_bad_pass_turnovers,source_ball_handling_turnovers,source_out_of_bounds_turnovers,source_travel_turnovers,source_three_seconds_turnovers,source_five_seconds_turnovers,source_back_court_turnovers,source_offensive_goal_tending_turnovers,source_double_dribble_turnovers,source_carry_turnovers,source_offensive_foul_turnovers,source_other_turnovers,source_points_off_turnovers,source_two_pointers_jump_shot_made,source_two_pointers_jump_shot_missed,source_two_pointers_jump_shot_attempted,source_three_pointers_jump_shot_made,source_three_pointers_jump_shot_missed,source_three_pointers_jump_shot_attempted,source_two_pointers_layup_made,source_two_pointers_layup_missed,source_two_pointers_layup_attempted,source_two_pointers_driving_layup_made,source_two_pointers_driving_layup_missed,source_two_pointers_driving_layup_attempted,source_two_pointers_dunk_made,source_two_pointers_dunk_missed,source_two_pointers_dunk_attempted,source_two_pointers_putback_dunk_made,source_two_pointers_putback_dunk_missed,source_two_pointers_putback_dunk_attempted,source_two_pointers_putback_tip_in_made,source_two_pointers_putback_tip_in_missed,source_two_pointers_putback_tip_in_attempted,source_two_pointers_alley_oop_made,source_two_pointers_alley_oop_missed,source_two_pointers_alley_oop_attempted,source_two_pointers_hook_shot_made,source_two_pointers_hook_shot_missed,source_two_pointers_hook_shot_attempted,source_three_pointers_hook_shot_made,source_three_pointers_hook_shot_missed,source_three_pointers_hook_shot_attempted,source_two_pointers_floating_jump_shot_made,source_two_pointers_floating_jump_shot_missed,source_two_pointers_floating_jump_shot_attempted,source_three_pointers_floating_jump_shot_made,source_three_pointers_floating_jump_shot_missed,source_three_pointers_floating_jump_shot_attempted,source_two_pointers_fadeaway_jump_shot_made,source_two_pointers_fadeaway_jump_shot_missed,source_two_pointers_fadeaway_jump_shot_attempted,source_three_pointers_fadeaway_jump_shot_made,source_three_pointers_fadeaway_jump_shot_missed,source_three_pointers_fadeaway_jump_shot_attempted,source_two_pointers_turnaround_jump_shot_made,source_two_pointers_turnaround_jump_shot_missed,source_two_pointers_turnaround_jump_shot_attempted,source_three_pointers_turnaround_jump_shot_made,source_three_pointers_turnaround_jump_shot_missed,source_three_pointers_turnaround_jump_shot_attempted,source_two_pointers_step_back_jump_shot_made,source_two_pointers_step_back_jump_shot_missed,source_two_pointers_step_back_jump_shot_attempted,source_three_pointers_step_back_jump_shot_made,source_three_pointers_step_back_jump_shot_missed,source_three_pointers_step_back_jump_shot_attempted,source_two_pointers_pull_up_jump_shot_made,source_two_pointers_pull_up_jump_shot_missed,source_two_pointers_pull_up_jump_shot_attempted,source_three_pointers_pull_up_jump_shot_made,source_three_pointers_pull_up_jump_shot_missed,source_three_pointers_pull_up_jump_shot_attempted,result,appearance,participation_status,eFG_pct,TS_pct,three_PA_rate,FT_rate,AST_TOV,player_name_english,player_name_normalized
2025-26,2,9,regular_season,1375,2025-10-19,4,5,桃園台啤永豐雲豹,3,福爾摩沙夢想家,away,https://api.tpbl.basketball/api/games/1375/stats,68,克羅馬,166319,30.0,9.0,20.0,7.0,16.0,2.0,4.0,10.0,10.0,1.0,9.0,10.0,13.0,2.0,2.0,4.0,0.0,4.0,0.45,0.4375,0.5,1.0,0.45,0.43799999999999994,0.5,1.0,34.25,2055.0,True,11.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,42.0,50.0,61.5,42.0,7.0,5.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,W,True,played,0.5,0.6147540983606558,0.2,0.5,3.25,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1380,2025-10-26,4,5,桃園台啤永豐雲豹,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1380/stats,10860,麥卡洛,166315,12.0,5.0,9.0,5.0,9.0,0.0,0.0,2.0,4.0,0.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,20.0,0.5555555555555556,0.5555555555555556,,0.5,0.556,0.556,0.0,0.5,26.45,1587.0,False,4.0,4.0,0.0,2.0,1.0,0.0,1.0,10.0,2.0,0.0,17.0,55.6,55.8,16.0,5.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.5555555555555556,0.5576208178438662,0.0,0.4444444444444444,2.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1380,2025-10-26,4,5,桃園台啤永豐雲豹,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1380/stats,16,米勒,166317,21.0,8.0,11.0,7.0,9.0,1.0,2.0,4.0,5.0,2.0,8.0,10.0,4.0,2.0,0.0,3.0,3.0,3.0,0.7272727272727273,0.7777777777777778,0.5,0.8,0.727,0.778,0.5,0.8,34.86666666666667,2092.0,True,3.0,2.0,1.0,1.0,3.0,0.0,3.0,12.0,2.0,4.0,30.0,77.3,79.5,27.0,6.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.7727272727272727,0.7954545454545455,0.18181818181818182,0.45454545454545453,1.3333333333333333,Malcolm Miller,malcolm miller
2025-26,2,9,regular_season,1380,2025-10-26,4,5,桃園台啤永豐雲豹,6,新北中信特攻,away,https://api.tpbl.basketball/api/games/1380/stats,68,克羅馬,166319,25.0,10.0,15.0,7.0,9.0,3.0,6.0,2.0,4.0,1.0,8.0,9.0,4.0,4.0,0.0,4.0,3.0,25.0,0.6666666666666666,0.7777777777777778,0.5,0.5,0.667,0.778,0.5,0.5,32.483333333333334,1949.0,True,5.0,2.0,3.0,2.0,3.0,0.0,3.0,12.0,2.0,2.0,31.0,76.7,74.6,28.0,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,W,True,played,0.7666666666666667,0.7458233890214796,0.4,0.26666666666666666,1.0,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1384,2025-11-02,4,5,桃園台啤永豐雲豹,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1384/stats,10860,麥卡洛,166315,14.0,6.0,13.0,6.0,12.0,0.0,1.0,2.0,4.0,1.0,9.0,10.0,3.0,2.0,2.0,1.0,1.0,8.0,0.46153846153846156,0.5,0.0,0.5,0.462,0.5,0.0,0.5,32.46666666666667,1948.0,True,7.0,6.0,1.0,2.0,1.0,0.0,1.0,10.0,0.0,4.0,21.0,46.2,47.4,20.0,5.0,4.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,W,True,played,0.46153846153846156,0.4742547425474255,0.07692307692307693,0.3076923076923077,3.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1384,2025-11-02,4,5,桃園台啤永豐雲豹,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1384/stats,10861,迪亞洛,166320,21.0,9.0,11.0,9.0,11.0,0.0,0.0,3.0,4.0,1.0,8.0,9.0,2.0,1.0,0.0,3.0,2.0,16.0,0.8181818181818182,0.8181818181818182,,0.75,0.818,0.818,0.0,0.75,27.733333333333334,1664.0,False,2.0,2.0,0.0,1.0,1.0,1.0,2.0,18.0,0.0,8.0,27.0,81.8,82.3,25.0,9.0,2.0,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,W,True,played,0.8181818181818182,0.822884012539185,0.0,0.36363636363636365,0.6666666666666666,Cheick Diallo,cheick diallo
2025-26,2,9,regular_season,1384,2025-11-02,4,5,桃園台啤永豐雲豹,2,高雄全家海神,away,https://api.tpbl.basketball/api/games/1384/stats,16,米勒,166317,28.0,12.0,16.0,12.0,15.0,0.0,1.0,4.0,8.0,3.0,8.0,11.0,1.0,2.0,1.0,3.0,3.0,20.0,0.75,0.8,0.0,0.5,0.75,0.8,0.0,0.5,34.68333333333333,2081.0,True,4.0,3.0,1.0,4.0,3.0,0.0,3.0,22.0,4.0,3.0,32.0,75.0,71.7,29.0,11.0,3.0,14.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.75,0.7172131147540983,0.0625,0.5,0.3333333333333333,Malcolm Miller,malcolm miller
2025-26,2,9,regular_season,1389,2025-11-08,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1389/stats,10861,迪亞洛,166320,17.0,7.0,11.0,7.0,11.0,0.0,0.0,3.0,8.0,2.0,9.0,11.0,1.0,1.0,2.0,3.0,2.0,17.0,0.6363636363636364,0.6363636363636364,,0.375,0.636,0.636,0.0,0.375,20.3,1218.0,False,4.0,4.0,0.0,5.0,1.0,1.0,2.0,12.0,2.0,0.0,20.0,63.6,58.5,18.0,6.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.6363636363636364,0.5853994490358126,0.0,0.7272727272727273,0.3333333333333333,Cheick Diallo,cheick diallo
2025-26,2,9,regular_season,1389,2025-11-08,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1389/stats,16,米勒,166317,11.0,3.0,11.0,2.0,8.0,1.0,3.0,4.0,5.0,3.0,11.0,14.0,1.0,1.0,2.0,1.0,3.0,16.0,0.2727272727272727,0.25,0.3333333333333333,0.8,0.273,0.25,0.33299999999999996,0.8,37.11666666666667,2227.0,True,8.0,6.0,2.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,19.0,31.8,41.7,16.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.3181818181818182,0.4166666666666667,0.2727272727272727,0.45454545454545453,1.0,Malcolm Miller,malcolm miller
2025-26,2,9,regular_season,1389,2025-11-08,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,home,https://api.tpbl.basketball/api/games/1389/stats,68,克羅馬,166319,29.0,8.0,20.0,7.0,15.0,1.0,5.0,12.0,12.0,2.0,6.0,8.0,6.0,3.0,0.0,4.0,2.0,11.0,0.4,0.4666666666666667,0.2,1.0,0.4,0.467,0.2,1.0,36.916666666666664,2215.0,True,12.0,8.0,4.0,0.0,1.0,1.0,2.0,12.0,4.0,5.0,30.0,42.5,57.4,28.0,6.0,6.0,12.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,2.0,2.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,W,True,played,0.425,0.5735759493670886,0.25,0.6,1.5,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1391,2025-11-09,4,5,桃園台啤永豐雲豹,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1391/stats,10860,麥卡洛,166315,29.0,10.0,15.0,9.0,13.0,1.0,2.0,8.0,11.0,1.0,11.0,12.0,2.0,2.0,3.0,2.0,3.0,-1.0,0.6666666666666666,0.6923076923076923,0.5,0.7272727272727273,0.667,0.6920000000000001,0.5,0.727,31.266666666666666,1876.0,False,5.0,4.0,1.0,3.0,2.0,1.0,3.0,16.0,2.0,2.0,38.0,70.0,73.1,35.0,8.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,W,True,played,0.7,0.7308467741935484,0.13333333333333333,0.7333333333333333,1.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1391,2025-11-09,4,5,桃園台啤永豐雲豹,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1391/stats,16,米勒,166317,10.0,4.0,11.0,3.0,6.0,1.0,5.0,1.0,2.0,3.0,7.0,10.0,2.0,3.0,1.0,1.0,2.0,13.0,0.36363636363636365,0.5,0.2,0.5,0.364,0.5,0.2,0.5,29.85,1791.0,True,7.0,3.0,4.0,1.0,2.0,0.0,2.0,6.0,2.0,0.0,17.0,40.9,42.1,15.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.4090909090909091,0.42087542087542085,0.45454545454545453,0.18181818181818182,2.0,Malcolm Miller,malcolm miller
2025-26,2,9,regular_season,1391,2025-11-09,4,5,桃園台啤永豐雲豹,6,新北中信特攻,home,https://api.tpbl.basketball/api/games/1391/stats,68,克羅馬,166319,10.0,2.0,7.0,1.0,4.0,1.0,3.0,5.0,6.0,0.0,6.0,6.0,7.0,3.0,1.0,4.0,2.0,2.0,0.2857142857142857,0.25,0.3333333333333333,0.8333333333333334,0.28600000000000003,0.25,0.33299999999999996,0.833,34.88333333333333,2093.0,True,5.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,17.0,35.7,51.9,15.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.35714285714285715,0.5186721991701244,0.42857142857142855,0.8571428571428571,1.75,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1396,2025-11-16,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1396/stats,10860,麥卡洛,166315,9.0,4.0,9.0,4.0,8.0,0.0,1.0,1.0,4.0,2.0,5.0,7.0,0.0,1.0,1.0,5.0,3.0,5.0,0.4444444444444444,0.5,0.0,0.25,0.444,0.5,0.0,0.25,21.55,1293.0,False,5.0,4.0,1.0,3.0,3.0,0.0,3.0,8.0,2.0,2.0,5.0,44.4,41.8,2.0,4.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.4444444444444444,0.41821561338289964,0.1111111111111111,0.4444444444444444,0.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1396,2025-11-16,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1396/stats,10861,迪亞洛,166320,14.0,6.0,14.0,6.0,14.0,0.0,0.0,2.0,4.0,7.0,15.0,22.0,1.0,0.0,0.0,4.0,3.0,22.0,0.42857142857142855,0.42857142857142855,,0.5,0.429,0.429,0.0,0.5,39.03333333333333,2342.0,True,8.0,8.0,0.0,2.0,2.0,1.0,3.0,12.0,8.0,0.0,23.0,42.9,44.4,20.0,6.0,7.0,13.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,True,played,0.42857142857142855,0.44416243654822335,0.0,0.2857142857142857,0.25,Cheick Diallo,cheick diallo
2025-26,2,9,regular_season,1396,2025-11-16,4,5,桃園台啤永豐雲豹,8,臺北台新戰神,away,https://api.tpbl.basketball/api/games/1396/stats,68,克羅馬,166319,29.0,10.0,20.0,10.0,18.0,0.0,2.0,9.0,10.0,1.0,8.0,9.0,9.0,3.0,1.0,9.0,3.0,6.0,0.5,0.5555555555555556,0.0,0.9,0.5,0.556,0.0,0.9,34.36666666666667,2062.0,True,10.0,8.0,2.0,1.0,2.0,1.0,3.0,10.0,2.0,2.0,31.0,50.0,59.4,28.0,5.0,3.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,W,True,played,0.5,0.5942622950819673,0.1,0.5,1.0,Lasannah Kromah,lasannah kromah
2025-26,2,9,regular_season,1397,2025-11-19,4,5,桃園台啤永豐雲豹,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1397/stats,10860,麥卡洛,166315,6.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,3.0,6.0,9.0,0.0,1.0,0.0,2.0,4.0,-5.0,0.4,0.4,,0.4,0.4,0.4,0.0,0.4,22.65,1359.0,False,3.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,40.0,41.7,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.4,0.41666666666666663,0.0,1.0,0.0,Chris McCullough,chris mccullough
2025-26,2,9,regular_season,1397,2025-11-19,4,5,桃園台啤永豐雲豹,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1397/stats,16,米勒,166317,17.0,7.0,16.0,6.0,11.0,1.0,5.0,2.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,0.0,0.0,-12.0,0.4375,0.5454545454545454,0.2,0.5,0.43799999999999994,0.545,0.2,0.5,33.68333333333333,2021.0,True,9.0,5.0,4.0,2.0,0.0,0.0,0.0,12.0,2.0,6.0,20.0,46.9,47.9,20.0,6.0,4.0,10.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,True,played,0.46875,0.47860360360360354,0.3125,0.25,,Malcolm Miller,malcolm miller
