season,game_id,id,gohoops_id,division_id,gohoops_division_id,code,venue,status,is_live,round,game_date,game_day_of_week,game_time,gamed_at,source_json
2025-26,1407,1407,8098,9,358,37,高雄巨蛋,COMPLETED,False,4,2025-12-13,(六),14:30:00,2025-12-13 14:30:00,"{""id"":1407,""gohoops_id"":8098,""division_id"":9,""gohoops_division_id"":358,""code"":""37"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":99,""lost_score"":89},""away_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":89,""lost_score"":99},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/zPRin6eIAg4"",""visitors"":""4614"",""live_stream_url"":""https://youtube.com/live/k40C5ygBdmE"",""judgement_report"":""https://drive.google.com/file/d/10WgH1YOKAxx0lSdudHtw1_5F0ImgeuoT/view?usp=drive_link""},""game_date"":""2025-12-13"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-13 14:30:00""}"
2025-26,1408,1408,8099,9,358,38,新莊體育館,COMPLETED,False,4,2025-12-13,(六),17:00:00,2025-12-13 17:00:00,"{""id"":1408,""gohoops_id"":8099,""division_id"":9,""gohoops_division_id"":358,""code"":""38"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":85,""lost_score"":75},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":75,""lost_score"":85},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://www.youtube.com/watch?v=cNci7rm4Ur8"",""visitors"":""5231"",""live_stream_url"":""https://youtube.com/live/IPeIT-cPgy4"",""judgement_report"":""https://drive.google.com/file/d/1HQwp9hiGvMP87RfF9RKeMnR8TCubvQhB/view?usp=drive_link""},""game_date"":""2025-12-13"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-13 17:00:00""}"
2025-26,1409,1409,8100,9,358,39,高雄巨蛋,COMPLETED,False,4,2025-12-14,(日),14:30:00,2025-12-14 14:30:00,"{""id"":1409,""gohoops_id"":8100,""division_id"":9,""gohoops_division_id"":358,""code"":""39"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":73,""lost_score"":99},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":99,""lost_score"":73},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/BfMbEcm7YDw"",""visitors"":""5016"",""live_stream_url"":""https://youtube.com/live/LBZdtiqshps"",""judgement_report"":""https://drive.google.com/file/d/10FW_cFOEFQ1Vz0uTFu91w_GpcY1imRaV/view?usp=drive_link""},""game_date"":""2025-12-14"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-14 14:30:00""}"
2025-26,1410,1410,8101,9,358,40,新莊體育館,COMPLETED,False,4,2025-12-14,(日),17:00:00,2025-12-14 17:00:00,"{""id"":1410,""gohoops_id"":8101,""division_id"":9,""gohoops_division_id"":358,""code"":""40"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":114,""lost_score"":111},""away_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":111,""lost_score"":114},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/wgml42uBPdE?si=L8dijyBkcCCZxUTw"",""visitors"":""5063"",""live_stream_url"":""https://youtube.com/live/funkYUSfysw"",""judgement_report"":""https://drive.google.com/file/d/1bmBvsCXSpIhvSiwNIGEInoDFaYc1C1Kn/view?usp=drive_link""},""game_date"":""2025-12-14"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-14 17:00:00""}"
2025-26,1411,1411,8102,9,358,41,新莊體育館,COMPLETED,False,4,2025-12-20,(六),14:30:00,2025-12-20 14:30:00,"{""id"":1411,""gohoops_id"":8102,""division_id"":9,""gohoops_division_id"":358,""code"":""41"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":125,""lost_score"":103},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":103,""lost_score"":125},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/R5LJwYp3uOk?si=ly1mv8bWmRLOssdF"",""visitors"":""4362"",""live_stream_url"":""https://www.youtube.com/live/7JBAc1lF6eU?si=r_qAz-CpPEvpkJn5"",""judgement_report"":""https://drive.google.com/file/d/1gWJ0_53XOjgMnkKrqghG4HYFoOpRbtQz/view?usp=sharing""},""game_date"":""2025-12-20"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-20 14:30:00""}"
2025-26,1412,1412,8103,9,358,42,新竹縣體育館,COMPLETED,False,4,2025-12-20,(六),17:00:00,2025-12-20 17:00:00,"{""id"":1412,""gohoops_id"":8103,""division_id"":9,""gohoops_division_id"":358,""code"":""42"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":90,""lost_score"":85},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":85,""lost_score"":90},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/vucvirgBJDs"",""visitors"":""4817"",""live_stream_url"":""https://youtube.com/live/Y8WhhBbMbLs"",""judgement_report"":""https://drive.google.com/file/d/1o1gsO1Zd7D-ZIRrxA0RaEYnpHS_J9oP1/view?usp=drive_link""},""game_date"":""2025-12-20"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-20 17:00:00""}"
2025-26,1413,1413,8104,9,358,43,新莊體育館,COMPLETED,False,4,2025-12-21,(日),14:30:00,2025-12-21 14:30:00,"{""id"":1413,""gohoops_id"":8104,""division_id"":9,""gohoops_division_id"":358,""code"":""43"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":85,""lost_score"":78},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":78,""lost_score"":85},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/8Uz2cRmXgEA?si=G6WmAkZBWpoWmp2U"",""visitors"":""4377"",""live_stream_url"":""https://www.youtube.com/live/qgnpEklD5DQ?si=JgLEigxII5Zcsuem"",""judgement_report"":""https://drive.google.com/file/d/1GZmlLNao9-NJv67NDp6UJhBUgIiXCevB/view?usp=drive_link""},""game_date"":""2025-12-21"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-21 14:30:00""}"
2025-26,1414,1414,8105,9,358,44,新竹縣體育館,COMPLETED,False,4,2025-12-21,(日),17:00:00,2025-12-21 17:00:00,"{""id"":1414,""gohoops_id"":8105,""division_id"":9,""gohoops_division_id"":358,""code"":""44"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":83,""lost_score"":94},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":94,""lost_score"":83},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/sLu9lWWE3hA"",""visitors"":""4508"",""live_stream_url"":""https://youtube.com/live/xR4CRX_-YIM"",""judgement_report"":""https://drive.google.com/file/d/1bf_-ESZ2wOP-eoydtcgpkf9KQmvDiRcw/view?usp=drive_link""},""game_date"":""2025-12-21"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-21 17:00:00""}"
2025-26,1415,1415,8106,9,358,45,新竹縣體育館,COMPLETED,False,4,2025-12-24,(三),19:00:00,2025-12-24 19:00:00,"{""id"":1415,""gohoops_id"":8106,""division_id"":9,""gohoops_division_id"":358,""code"":""45"",""home_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":98,""lost_score"":82},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":82,""lost_score"":98},""venue"":""新竹縣體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/jizs_CvGDN4"",""visitors"":""4158"",""live_stream_url"":""https://youtube.com/live/yr2QBAmhoGI?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1fBun7_zuwmUA5rFXldssph1xNBKbxUnT/view?usp=drive_link""},""game_date"":""2025-12-24"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2025-12-24 19:00:00""}"
2025-26,1416,1416,8107,9,358,46,臺中洲際迷你蛋,COMPLETED,False,4,2025-12-27,(六),14:30:00,2025-12-27 14:30:00,"{""id"":1416,""gohoops_id"":8107,""division_id"":9,""gohoops_division_id"":358,""code"":""46"",""home_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":108,""lost_score"":98},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":98,""lost_score"":108},""venue"":""臺中洲際迷你蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/geF34vwUxqQ"",""visitors"":""3000"",""live_stream_url"":""https://youtube.com/live/KN_iqgSz6ZI?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1WN1A-Y9qiqo3JqvzdIGCHoR6GPeIq7fy/view?usp=drive_link""},""game_date"":""2025-12-27"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-27 14:30:00""}"
2025-26,1417,1417,8108,9,358,47,新莊體育館,COMPLETED,False,4,2025-12-27,(六),17:00:00,2025-12-27 17:00:00,"{""id"":1417,""gohoops_id"":8108,""division_id"":9,""gohoops_division_id"":358,""code"":""47"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":90,""lost_score"":97},""away_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":97,""lost_score"":90},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/UDxgk4LuNC0?si=IN-0phdaZ0GmCMwg"",""visitors"":""3868"",""live_stream_url"":""https://www.youtube.com/live/HfoSA_QFLzU?si=zG0MY9PJO12dUS-r"",""judgement_report"":""https://drive.google.com/file/d/1rKoNpJESDyvBrbEuLhH6l2Gb41k7OFUr/view?usp=drive_link""},""game_date"":""2025-12-27"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-27 17:00:00""}"
2025-26,1418,1418,8109,9,358,48,臺中洲際迷你蛋,COMPLETED,False,4,2025-12-28,(日),14:30:00,2025-12-28 14:30:00,"{""id"":1418,""gohoops_id"":8109,""division_id"":9,""gohoops_division_id"":358,""code"":""48"",""home_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":104,""lost_score"":118},""away_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":118,""lost_score"":104},""venue"":""臺中洲際迷你蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/Vd8hQsjhi78"",""visitors"":""3000"",""live_stream_url"":""https://youtube.com/live/nTo0dvErMGg?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1u4Gffdzr9eaOcbrVwHs4SeeeHeqhuNIO/view?usp=drive_link""},""game_date"":""2025-12-28"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2025-12-28 14:30:00""}"
2025-26,1419,1419,8110,9,358,49,新莊體育館,COMPLETED,False,4,2025-12-28,(日),17:00:00,2025-12-28 17:00:00,"{""id"":1419,""gohoops_id"":8110,""division_id"":9,""gohoops_division_id"":358,""code"":""49"",""home_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":86,""lost_score"":82},""away_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":82,""lost_score"":86},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/hGq54TGj3sI?si=icyHD4k4di72dZlC"",""visitors"":""6800"",""live_stream_url"":""https://www.youtube.com/live/shKyOGZci7o?si=rxXJjsiNBFlnE0p2"",""judgement_report"":""https://drive.google.com/file/d/1PSf7fc7r61YCdmV22pTDviQj_LwtVAyt/view?usp=drive_link""},""game_date"":""2025-12-28"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2025-12-28 17:00:00""}"
2025-26,1420,1420,8111,9,358,50,新莊體育館,COMPLETED,False,4,2025-12-31,(三),19:00:00,2025-12-31 19:00:00,"{""id"":1420,""gohoops_id"":8111,""division_id"":9,""gohoops_division_id"":358,""code"":""50"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":94,""lost_score"":82},""away_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":82,""lost_score"":94},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/RKJVauSxigQ"",""visitors"":""4143"",""live_stream_url"":""https://youtube.com/live/IWqc1czMQQs?feature=share"",""judgement_report"":""https://drive.google.com/file/d/124dS4Mc-wHVuC8OFMuO5T05JNndYTbtr/view?usp=sharing""},""game_date"":""2025-12-31"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2025-12-31 19:00:00""}"
2025-26,1421,1421,8112,9,358,51,高雄巨蛋,COMPLETED,False,4,2026-01-03,(六),14:30:00,2026-01-03 14:30:00,"{""id"":1421,""gohoops_id"":8112,""division_id"":9,""gohoops_division_id"":358,""code"":""51"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":102,""lost_score"":108},""away_team"":{""id"":5,""gohoops_id"":943,""gohoops_squad_id"":11934,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""桃園台啤永豐雲豹"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/leopards.webp"",""alt_name"":""leopards""},""is_league"":false,""won_score"":108,""lost_score"":102},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/wwkohf_mYY8"",""visitors"":""4810"",""live_stream_url"":""https://youtube.com/live/wv7amJz1zLE?feature=share"",""judgement_report"":""https://drive.google.com/file/d/1-DyrZagBMpHxFQ7rkItdc6wMpALpp_Sg/view?usp=drive_link""},""game_date"":""2026-01-03"",""game_day_of_week"":""(六)"",""game_time"":""14:30:00"",""gamed_at"":""2026-01-03 14:30:00""}"
2025-26,1422,1422,8113,9,358,52,新莊體育館,COMPLETED,False,4,2026-01-03,(六),17:00:00,2026-01-03 17:00:00,"{""id"":1422,""gohoops_id"":8113,""division_id"":9,""gohoops_division_id"":358,""code"":""52"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":79,""lost_score"":84},""away_team"":{""id"":4,""gohoops_id"":942,""gohoops_squad_id"":11935,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新竹御嵿攻城獅"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/lioneers.webp"",""alt_name"":""lioneers""},""is_league"":false,""won_score"":84,""lost_score"":79},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/Cbh3esZahcs?si=vsG8JrWZGbIXTF3T"",""visitors"":""4872"",""live_stream_url"":""https://www.youtube.com/live/6OUsGJ_QMdA?si=d_GtTqrKPgzrhket"",""judgement_report"":""https://drive.google.com/file/d/1-PFax-nuf4bcHxQyhY4jqk3ifQrHa3lU/view?usp=drive_link""},""game_date"":""2026-01-03"",""game_day_of_week"":""(六)"",""game_time"":""17:00:00"",""gamed_at"":""2026-01-03 17:00:00""}"
2025-26,1423,1423,8114,9,358,53,高雄巨蛋,COMPLETED,False,4,2026-01-04,(日),14:30:00,2026-01-04 14:30:00,"{""id"":1423,""gohoops_id"":8114,""division_id"":9,""gohoops_division_id"":358,""code"":""53"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":94,""lost_score"":111},""away_team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false,""won_score"":111,""lost_score"":94},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/Y44Vz2-tm3o"",""visitors"":""4761"",""live_stream_url"":""https://youtube.com/live/-vtCpyW-2QQ?feature=share"",""judgement_report"":""https://drive.google.com/file/d/10oFDHD15daxKU47jaT-4b7zy3gtQEg46/view?usp=drive_link""},""game_date"":""2026-01-04"",""game_day_of_week"":""(日)"",""game_time"":""14:30:00"",""gamed_at"":""2026-01-04 14:30:00""}"
2025-26,1424,1424,8115,9,358,54,新莊體育館,COMPLETED,False,4,2026-01-04,(日),17:00:00,2026-01-04 17:00:00,"{""id"":1424,""gohoops_id"":8115,""division_id"":9,""gohoops_division_id"":358,""code"":""54"",""home_team"":{""id"":6,""gohoops_id"":944,""gohoops_squad_id"":11933,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北中信特攻"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dea.webp"",""alt_name"":""dea""},""is_league"":false,""won_score"":115,""lost_score"":122},""away_team"":{""id"":3,""gohoops_id"":941,""gohoops_squad_id"":11936,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""福爾摩沙夢想家"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/dreamers.webp"",""alt_name"":""dreamers""},""is_league"":false,""won_score"":122,""lost_score"":115},""venue"":""新莊體育館"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/5S0l5R8V4us"",""visitors"":""4091"",""live_stream_url"":""https://www.youtube.com/live/Bpblrwl9dys?si=ElineG1vDVSS4CWA"",""judgement_report"":""https://drive.google.com/file/d/198NvoRBKFojAYeflCUHNGsgngiCDiKTk/view?usp=drive_link""},""game_date"":""2026-01-04"",""game_day_of_week"":""(日)"",""game_time"":""17:00:00"",""gamed_at"":""2026-01-04 17:00:00""}"
2025-26,1425,1425,8116,9,358,55,高雄巨蛋,COMPLETED,False,4,2026-01-07,(三),19:00:00,2026-01-07 19:00:00,"{""id"":1425,""gohoops_id"":8116,""division_id"":9,""gohoops_division_id"":358,""code"":""55"",""home_team"":{""id"":2,""gohoops_id"":940,""gohoops_squad_id"":11937,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""高雄全家海神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/aquas.webp"",""alt_name"":""aquas""},""is_league"":false,""won_score"":108,""lost_score"":103},""away_team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false,""won_score"":103,""lost_score"":108},""venue"":""高雄巨蛋"",""status"":""COMPLETED"",""is_live"":false,""round"":4,""meta"":{""recap"":""https://youtu.be/HR3k9H-D87U"",""visitors"":""2815"",""live_stream_url"":""https://youtube.com/live/N1Gz1tRf6qQ"",""judgement_report"":""https://drive.google.com/file/d/16HLeAH6mbN8PeQ1iysbHrlSeC5Z3l1Pw/view?usp=drive_link""},""game_date"":""2026-01-07"",""game_day_of_week"":""(三)"",""game_time"":""19:00:00"",""gamed_at"":""2026-01-07 19:00:00""}"
