season,season_id,division_id,competition_phase,game_id,game_date,periods,team_id,team,opponent_id,opponent,home_away,source_url,player_id,id,gohoops_id,gohoops_roster_id,name,status,positions,number,is_starting,time_on_court,score,plus_minus,field_goals_made,field_goals_missed,field_goals_attempted,field_goals,field_goals_percentage,two_pointers_made,two_pointers_missed,two_pointers_attempted,two_pointers,two_pointers_percentage,three_pointers_made,three_pointers_missed,three_pointers_attempted,three_pointers,three_pointers_percentage,free_throws_made,free_throws_missed,free_throws_attempted,free_throws,free_throws_percentage,won_score,total_won_score,lost_score,total_lost_score,rebounds,defensive_rebounds,offensive_rebounds,defensive_fouls,offensive_fouls,personal_fouls,fouls,assists,steals,blocks,turnovers,points_in_paint,second_chance_points,fast_break_points,efficiency,efg,tsp,pir,field_goals_made_in_the_paint,field_goals_missed_in_the_paint,field_goals_attempted_in_the_paint,field_goals_made_on_fast_break,field_goals_missed_on_fast_break,field_goals_attempted_on_fast_break,field_goals_made_on_second_chance,field_goals_missed_on_second_chance,field_goals_attempted_on_second_chance,technical_fouls,unsportsmanlike_fouls,disqualifying_fouls,bad_pass_turnovers,ball_handling_turnovers,out_of_bounds_turnovers,travel_turnovers,three_seconds_turnovers,five_seconds_turnovers,back_court_turnovers,offensive_goal_tending_turnovers,double_dribble_turnovers,carry_turnovers,offensive_foul_turnovers,other_turnovers,points_off_turnovers,two_pointers_jump_shot_made,two_pointers_jump_shot_missed,two_pointers_jump_shot_attempted,three_pointers_jump_shot_made,three_pointers_jump_shot_missed,three_pointers_jump_shot_attempted,two_pointers_layup_made,two_pointers_layup_missed,two_pointers_layup_attempted,two_pointers_driving_layup_made,two_pointers_driving_layup_missed,two_pointers_driving_layup_attempted,two_pointers_dunk_made,two_pointers_dunk_missed,two_pointers_dunk_attempted,two_pointers_putback_dunk_made,two_pointers_putback_dunk_missed,two_pointers_putback_dunk_attempted,two_pointers_putback_tip_in_made,two_pointers_putback_tip_in_missed,two_pointers_putback_tip_in_attempted,two_pointers_alley_oop_made,two_pointers_alley_oop_missed,two_pointers_alley_oop_attempted,two_pointers_hook_shot_made,two_pointers_hook_shot_missed,two_pointers_hook_shot_attempted,three_pointers_hook_shot_made,three_pointers_hook_shot_missed,three_pointers_hook_shot_attempted,two_pointers_floating_jump_shot_made,two_pointers_floating_jump_shot_missed,two_pointers_floating_jump_shot_attempted,three_pointers_floating_jump_shot_made,three_pointers_floating_jump_shot_missed,three_pointers_floating_jump_shot_attempted,two_pointers_fadeaway_jump_shot_made,two_pointers_fadeaway_jump_shot_missed,two_pointers_fadeaway_jump_shot_attempted,three_pointers_fadeaway_jump_shot_made,three_pointers_fadeaway_jump_shot_missed,three_pointers_fadeaway_jump_shot_attempted,two_pointers_turnaround_jump_shot_made,two_pointers_turnaround_jump_shot_missed,two_pointers_turnaround_jump_shot_attempted,three_pointers_turnaround_jump_shot_made,three_pointers_turnaround_jump_shot_missed,three_pointers_turnaround_jump_shot_attempted,two_pointers_step_back_jump_shot_made,two_pointers_step_back_jump_shot_missed,two_pointers_step_back_jump_shot_attempted,three_pointers_step_back_jump_shot_made,three_pointers_step_back_jump_shot_missed,three_pointers_step_back_jump_shot_attempted,two_pointers_pull_up_jump_shot_made,two_pointers_pull_up_jump_shot_missed,two_pointers_pull_up_jump_shot_attempted,three_pointers_pull_up_jump_shot_made,three_pointers_pull_up_jump_shot_missed,three_pointers_pull_up_jump_shot_attempted,source_json
2025-26,2,9,regular_season,1371,2025-10-11,4,7,新北國王,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1371/stats,29,29,70520,165967,林書緯,official,PointGuardAndShootingGuard,1,True,2377.0,20.0,12.0,7.0,6.0,13.0,7/13,53.8,3.0,1.0,4.0,3/4,75.0,4.0,5.0,9.0,4/9,44.4,2.0,1.0,3.0,2/3,66.7,,,,,3.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,6.0,0.0,0.0,18.0,69.2,69.8,17.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""id"":29,""gohoops_id"":70520,""gohoops_roster_id"":165967,""name"":""林書緯"",""status"":""official"",""positions"":""PointGuardAndShootingGuard"",""number"":""1"",""is_starting"":true,""time_on_court"":2377,""score"":20,""plus_minus"":12,""field_goals_made"":7,""field_goals_missed"":6,""field_goals_attempted"":13,""field_goals"":""7/13"",""field_goals_percentage"":""53.8"",""two_pointers_made"":3,""two_pointers_missed"":1,""two_pointers_attempted"":4,""two_pointers"":""3/4"",""two_pointers_percentage"":""75.0"",""three_pointers_made"":4,""three_pointers_missed"":5,""three_pointers_attempted"":9,""three_pointers"":""4/9"",""three_pointers_percentage"":""44.4"",""free_throws_made"":2,""free_throws_missed"":1,""free_throws_attempted"":3,""free_throws"":""2/3"",""free_throws_percentage"":""66.7"",""won_score"":null,""total_won_score"":null,""lost_score"":null,""total_lost_score"":null,""rebounds"":3,""defensive_rebounds"":3,""offensive_rebounds"":0,""defensive_fouls"":1,""offensive_fouls"":0,""personal_fouls"":1,""fouls"":1,""assists"":4,""steals"":2,""blocks"":0,""turnovers"":4,""points_in_paint"":6,""second_chance_points"":0,""fast_break_points"":0,""efficiency"":18,""efg"":""69.2"",""tsp"":""69.8"",""pir"":17,""field_goals_made_in_the_paint"":3,""field_goals_missed_in_the_paint"":1,""field_goals_attempted_in_the_paint"":4,""field_goals_made_on_fast_break"":0,""field_goals_missed_on_fast_break"":0,""field_goals_attempted_on_fast_break"":0,""field_goals_made_on_second_chance"":0,""field_goals_missed_on_second_chance"":0,""field_goals_attempted_on_second_chance"":0,""technical_fouls"":0,""unsportsmanlike_fouls"":0,""disqualifying_fouls"":0,""bad_pass_turnovers"":3,""ball_handling_turnovers"":1,""out_of_bounds_turnovers"":0,""travel_turnovers"":0,""three_seconds_turnovers"":0,""five_seconds_turnovers"":0,""back_court_turnovers"":0,""offensive_goal_tending_turnovers"":0,""double_dribble_turnovers"":0,""carry_turnovers"":0,""offensive_foul_turnovers"":0,""other_turnovers"":0,""points_off_turnovers"":6,""two_pointers_jump_shot_made"":0,""two_pointers_jump_shot_missed"":0,""two_pointers_jump_shot_attempted"":0,""three_pointers_jump_shot_made"":4,""three_pointers_jump_shot_missed"":4,""three_pointers_jump_shot_attempted"":8,""two_pointers_layup_made"":0,""two_pointers_layup_missed"":0,""two_pointers_layup_attempted"":0,""two_pointers_driving_layup_made"":1,""two_pointers_driving_layup_missed"":1,""two_pointers_driving_layup_attempted"":2,""two_pointers_dunk_made"":0,""two_pointers_dunk_missed"":0,""two_pointers_dunk_attempted"":0,""two_pointers_putback_dunk_made"":0,""two_pointers_putback_dunk_missed"":0,""two_pointers_putback_dunk_attempted"":0,""two_pointers_putback_tip_in_made"":0,""two_pointers_putback_tip_in_missed"":0,""two_pointers_putback_tip_in_attempted"":0,""two_pointers_alley_oop_made"":0,""two_pointers_alley_oop_missed"":0,""two_pointers_alley_oop_attempted"":0,""two_pointers_hook_shot_made"":0,""two_pointers_hook_shot_missed"":0,""two_pointers_hook_shot_attempted"":0,""three_pointers_hook_shot_made"":0,""three_pointers_hook_shot_missed"":0,""three_pointers_hook_shot_attempted"":0,""two_pointers_floating_jump_shot_made"":1,""two_pointers_floating_jump_shot_missed"":0,""two_pointers_floating_jump_shot_attempted"":1,""three_pointers_floating_jump_shot_made"":0,""three_pointers_floating_jump_shot_missed"":0,""three_pointers_floating_jump_shot_attempted"":0,""two_pointers_fadeaway_jump_shot_made"":0,""two_pointers_fadeaway_jump_shot_missed"":0,""two_pointers_fadeaway_jump_shot_attempted"":0,""three_pointers_fadeaway_jump_shot_made"":0,""three_pointers_fadeaway_jump_shot_missed"":0,""three_pointers_fadeaway_jump_shot_attempted"":0,""two_pointers_turnaround_jump_shot_made"":0,""two_pointers_turnaround_jump_shot_missed"":0,""two_pointers_turnaround_jump_shot_attempted"":0,""three_pointers_turnaround_jump_shot_made"":0,""three_pointers_turnaround_jump_shot_missed"":0,""three_pointers_turnaround_jump_shot_attempted"":0,""two_pointers_step_back_jump_shot_made"":1,""two_pointers_step_back_jump_shot_missed"":0,""two_pointers_step_back_jump_shot_attempted"":1,""three_pointers_step_back_jump_shot_made"":0,""three_pointers_step_back_jump_shot_missed"":0,""three_pointers_step_back_jump_shot_attempted"":0,""two_pointers_pull_up_jump_shot_made"":0,""two_pointers_pull_up_jump_shot_missed"":0,""two_pointers_pull_up_jump_shot_attempted"":0,""three_pointers_pull_up_jump_shot_made"":0,""three_pointers_pull_up_jump_shot_missed"":1,""three_pointers_pull_up_jump_shot_attempted"":1}"
2025-26,2,9,regular_season,1371,2025-10-11,4,7,新北國王,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1371/stats,19,19,70405,165970,蘇培凱,official,PointGuardAndShootingGuard,2,False,44.0,0.0,-2.0,0.0,0.0,0.0,0/0,0.0,0.0,0.0,0.0,0/0,0.0,0.0,0.0,0.0,0/0,0.0,0.0,0.0,0.0,0/0,0.0,,,,,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""id"":19,""gohoops_id"":70405,""gohoops_roster_id"":165970,""name"":""蘇培凱"",""status"":""official"",""positions"":""PointGuardAndShootingGuard"",""number"":""2"",""is_starting"":false,""time_on_court"":44,""score"":0,""plus_minus"":-2,""field_goals_made"":0,""field_goals_missed"":0,""field_goals_attempted"":0,""field_goals"":""0/0"",""field_goals_percentage"":""0.0"",""two_pointers_made"":0,""two_pointers_missed"":0,""two_pointers_attempted"":0,""two_pointers"":""0/0"",""two_pointers_percentage"":""0.0"",""three_pointers_made"":0,""three_pointers_missed"":0,""three_pointers_attempted"":0,""three_pointers"":""0/0"",""three_pointers_percentage"":""0.0"",""free_throws_made"":0,""free_throws_missed"":0,""free_throws_attempted"":0,""free_throws"":""0/0"",""free_throws_percentage"":""0.0"",""won_score"":null,""total_won_score"":null,""lost_score"":null,""total_lost_score"":null,""rebounds"":0,""defensive_rebounds"":0,""offensive_rebounds"":0,""defensive_fouls"":2,""offensive_fouls"":0,""personal_fouls"":2,""fouls"":2,""assists"":0,""steals"":0,""blocks"":0,""turnovers"":0,""points_in_paint"":0,""second_chance_points"":0,""fast_break_points"":0,""efficiency"":0,""efg"":""0.0"",""tsp"":""0.0"",""pir"":-2,""field_goals_made_in_the_paint"":0,""field_goals_missed_in_the_paint"":0,""field_goals_attempted_in_the_paint"":0,""field_goals_made_on_fast_break"":0,""field_goals_missed_on_fast_break"":0,""field_goals_attempted_on_fast_break"":0,""field_goals_made_on_second_chance"":0,""field_goals_missed_on_second_chance"":0,""field_goals_attempted_on_second_chance"":0,""technical_fouls"":0,""unsportsmanlike_fouls"":0,""disqualifying_fouls"":0,""bad_pass_turnovers"":0,""ball_handling_turnovers"":0,""out_of_bounds_turnovers"":0,""travel_turnovers"":0,""three_seconds_turnovers"":0,""five_seconds_turnovers"":0,""back_court_turnovers"":0,""offensive_goal_tending_turnovers"":0,""double_dribble_turnovers"":0,""carry_turnovers"":0,""offensive_foul_turnovers"":0,""other_turnovers"":0,""points_off_turnovers"":0,""two_pointers_jump_shot_made"":0,""two_pointers_jump_shot_missed"":0,""two_pointers_jump_shot_attempted"":0,""three_pointers_jump_shot_made"":0,""three_pointers_jump_shot_missed"":0,""three_pointers_jump_shot_attempted"":0,""two_pointers_layup_made"":0,""two_pointers_layup_missed"":0,""two_pointers_layup_attempted"":0,""two_pointers_driving_layup_made"":0,""two_pointers_driving_layup_missed"":0,""two_pointers_driving_layup_attempted"":0,""two_pointers_dunk_made"":0,""two_pointers_dunk_missed"":0,""two_pointers_dunk_attempted"":0,""two_pointers_putback_dunk_made"":0,""two_pointers_putback_dunk_missed"":0,""two_pointers_putback_dunk_attempted"":0,""two_pointers_putback_tip_in_made"":0,""two_pointers_putback_tip_in_missed"":0,""two_pointers_putback_tip_in_attempted"":0,""two_pointers_alley_oop_made"":0,""two_pointers_alley_oop_missed"":0,""two_pointers_alley_oop_attempted"":0,""two_pointers_hook_shot_made"":0,""two_pointers_hook_shot_missed"":0,""two_pointers_hook_shot_attempted"":0,""three_pointers_hook_shot_made"":0,""three_pointers_hook_shot_missed"":0,""three_pointers_hook_shot_attempted"":0,""two_pointers_floating_jump_shot_made"":0,""two_pointers_floating_jump_shot_missed"":0,""two_pointers_floating_jump_shot_attempted"":0,""three_pointers_floating_jump_shot_made"":0,""three_pointers_floating_jump_shot_missed"":0,""three_pointers_floating_jump_shot_attempted"":0,""two_pointers_fadeaway_jump_shot_made"":0,""two_pointers_fadeaway_jump_shot_missed"":0,""two_pointers_fadeaway_jump_shot_attempted"":0,""three_pointers_fadeaway_jump_shot_made"":0,""three_pointers_fadeaway_jump_shot_missed"":0,""three_pointers_fadeaway_jump_shot_attempted"":0,""two_pointers_turnaround_jump_shot_made"":0,""two_pointers_turnaround_jump_shot_missed"":0,""two_pointers_turnaround_jump_shot_attempted"":0,""three_pointers_turnaround_jump_shot_made"":0,""three_pointers_turnaround_jump_shot_missed"":0,""three_pointers_turnaround_jump_shot_attempted"":0,""two_pointers_step_back_jump_shot_made"":0,""two_pointers_step_back_jump_shot_missed"":0,""two_pointers_step_back_jump_shot_attempted"":0,""three_pointers_step_back_jump_shot_made"":0,""three_pointers_step_back_jump_shot_missed"":0,""three_pointers_step_back_jump_shot_attempted"":0,""two_pointers_pull_up_jump_shot_made"":0,""two_pointers_pull_up_jump_shot_missed"":0,""two_pointers_pull_up_jump_shot_attempted"":0,""three_pointers_pull_up_jump_shot_made"":0,""three_pointers_pull_up_jump_shot_missed"":0,""three_pointers_pull_up_jump_shot_attempted"":0}"
2025-26,2,9,regular_season,1371,2025-10-11,4,7,新北國王,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1371/stats,10875,10875,91078,165990,傑登,withdrawn,SmallForwardAndPowerForward,5,True,2228.0,22.0,8.0,9.0,14.0,23.0,9/23,39.1,8.0,12.0,20.0,8/20,40.0,1.0,2.0,3.0,1/3,33.3,3.0,7.0,10.0,3/10,30.0,,,,,15.0,8.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,14.0,10.0,0.0,17.0,41.3,40.1,15.0,7.0,10.0,17.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""id"":10875,""gohoops_id"":91078,""gohoops_roster_id"":165990,""name"":""傑登"",""status"":""withdrawn"",""positions"":""SmallForwardAndPowerForward"",""number"":""5"",""is_starting"":true,""time_on_court"":2228,""score"":22,""plus_minus"":8,""field_goals_made"":9,""field_goals_missed"":14,""field_goals_attempted"":23,""field_goals"":""9/23"",""field_goals_percentage"":""39.1"",""two_pointers_made"":8,""two_pointers_missed"":12,""two_pointers_attempted"":20,""two_pointers"":""8/20"",""two_pointers_percentage"":""40.0"",""three_pointers_made"":1,""three_pointers_missed"":2,""three_pointers_attempted"":3,""three_pointers"":""1/3"",""three_pointers_percentage"":""33.3"",""free_throws_made"":3,""free_throws_missed"":7,""free_throws_attempted"":10,""free_throws"":""3/10"",""free_throws_percentage"":""30.0"",""won_score"":null,""total_won_score"":null,""lost_score"":null,""total_lost_score"":null,""rebounds"":15,""defensive_rebounds"":8,""offensive_rebounds"":7,""defensive_fouls"":2,""offensive_fouls"":0,""personal_fouls"":2,""fouls"":2,""assists"":2,""steals"":0,""blocks"":2,""turnovers"":3,""points_in_paint"":14,""second_chance_points"":10,""fast_break_points"":0,""efficiency"":17,""efg"":""41.3"",""tsp"":""40.1"",""pir"":15,""field_goals_made_in_the_paint"":7,""field_goals_missed_in_the_paint"":10,""field_goals_attempted_in_the_paint"":17,""field_goals_made_on_fast_break"":0,""field_goals_missed_on_fast_break"":0,""field_goals_attempted_on_fast_break"":0,""field_goals_made_on_second_chance"":5,""field_goals_missed_on_second_chance"":0,""field_goals_attempted_on_second_chance"":5,""technical_fouls"":0,""unsportsmanlike_fouls"":0,""disqualifying_fouls"":0,""bad_pass_turnovers"":0,""ball_handling_turnovers"":3,""out_of_bounds_turnovers"":0,""travel_turnovers"":0,""three_seconds_turnovers"":0,""five_seconds_turnovers"":0,""back_court_turnovers"":0,""offensive_goal_tending_turnovers"":0,""double_dribble_turnovers"":0,""carry_turnovers"":0,""offensive_foul_turnovers"":0,""other_turnovers"":0,""points_off_turnovers"":3,""two_pointers_jump_shot_made"":0,""two_pointers_jump_shot_missed"":1,""two_pointers_jump_shot_attempted"":1,""three_pointers_jump_shot_made"":1,""three_pointers_jump_shot_missed"":2,""three_pointers_jump_shot_attempted"":3,""two_pointers_layup_made"":3,""two_pointers_layup_missed"":1,""two_pointers_layup_attempted"":4,""two_pointers_driving_layup_made"":2,""two_pointers_driving_layup_missed"":2,""two_pointers_driving_layup_attempted"":4,""two_pointers_dunk_made"":0,""two_pointers_dunk_missed"":0,""two_pointers_dunk_attempted"":0,""two_pointers_putback_dunk_made"":0,""two_pointers_putback_dunk_missed"":0,""two_pointers_putback_dunk_attempted"":0,""two_pointers_putback_tip_in_made"":0,""two_pointers_putback_tip_in_missed"":3,""two_pointers_putback_tip_in_attempted"":3,""two_pointers_alley_oop_made"":2,""two_pointers_alley_oop_missed"":0,""two_pointers_alley_oop_attempted"":2,""two_pointers_hook_shot_made"":0,""two_pointers_hook_shot_missed"":0,""two_pointers_hook_shot_attempted"":0,""three_pointers_hook_shot_made"":0,""three_pointers_hook_shot_missed"":0,""three_pointers_hook_shot_attempted"":0,""two_pointers_floating_jump_shot_made"":0,""two_pointers_floating_jump_shot_missed"":3,""two_pointers_floating_jump_shot_attempted"":3,""three_pointers_floating_jump_shot_made"":0,""three_pointers_floating_jump_shot_missed"":0,""three_pointers_floating_jump_shot_attempted"":0,""two_pointers_fadeaway_jump_shot_made"":1,""two_pointers_fadeaway_jump_shot_missed"":2,""two_pointers_fadeaway_jump_shot_attempted"":3,""three_pointers_fadeaway_jump_shot_made"":0,""three_pointers_fadeaway_jump_shot_missed"":0,""three_pointers_fadeaway_jump_shot_attempted"":0,""two_pointers_turnaround_jump_shot_made"":0,""two_pointers_turnaround_jump_shot_missed"":0,""two_pointers_turnaround_jump_shot_attempted"":0,""three_pointers_turnaround_jump_shot_made"":0,""three_pointers_turnaround_jump_shot_missed"":0,""three_pointers_turnaround_jump_shot_attempted"":0,""two_pointers_step_back_jump_shot_made"":0,""two_pointers_step_back_jump_shot_missed"":0,""two_pointers_step_back_jump_shot_attempted"":0,""three_pointers_step_back_jump_shot_made"":0,""three_pointers_step_back_jump_shot_missed"":0,""three_pointers_step_back_jump_shot_attempted"":0,""two_pointers_pull_up_jump_shot_made"":0,""two_pointers_pull_up_jump_shot_missed"":0,""two_pointers_pull_up_jump_shot_attempted"":0,""three_pointers_pull_up_jump_shot_made"":0,""three_pointers_pull_up_jump_shot_missed"":0,""three_pointers_pull_up_jump_shot_attempted"":0}"
2025-26,2,9,regular_season,1371,2025-10-11,4,7,新北國王,2,高雄全家海神,home,https://api.tpbl.basketball/api/games/1371/stats,21,21,70509,165972,李愷諺,official,PointGuardAndShootingGuard,9,True,2017.0,10.0,0.0,3.0,7.0,10.0,3/10,30.0,3.0,3.0,6.0,3/6,50.0,0.0,4.0,4.0,0/4,0.0,4.0,1.0,5.0,4/5,80.0,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,0.0,2.0,8.0,30.0,41.0,7.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"{""id"":21,""gohoops_id"":70509,""gohoops_roster_id"":165972,""name"":""李愷諺"",""status"":""official"",""positions"":""PointGuardAndShootingGuard"",""number"":""9"",""is_starting"":true,""time_on_court"":2017,""score"":10,""plus_minus"":0,""field_goals_made"":3,""field_goals_missed"":7,""field_goals_attempted"":10,""field_goals"":""3/10"",""field_goals_percentage"":""30.0"",""two_pointers_made"":3,""two_pointers_missed"":3,""two_pointers_attempted"":6,""two_pointers"":""3/6"",""two_pointers_percentage"":""50.0"",""three_pointers_made"":0,""three_pointers_missed"":4,""three_pointers_attempted"":4,""three_pointers"":""0/4"",""three_pointers_percentage"":""0.0"",""free_throws_made"":4,""free_throws_missed"":1,""free_throws_attempted"":5,""free_throws"":""4/5"",""free_throws_percentage"":""80.0"",""won_score"":null,""total_won_score"":null,""lost_score"":null,""total_lost_score"":null,""rebounds"":1,""defensive_rebounds"":1,""offensive_rebounds"":0,""defensive_fouls"":1,""offensive_fouls"":0,""personal_fouls"":1,""fouls"":1,""assists"":5,""steals"":1,""blocks"":1,""turnovers"":2,""points_in_paint"":4,""second_chance_points"":0,""fast_break_points"":2,""efficiency"":8,""efg"":""30.0"",""tsp"":""41.0"",""pir"":7,""field_goals_made_in_the_paint"":2,""field_goals_missed_in_the_paint"":2,""field_goals_attempted_in_the_paint"":4,""field_goals_made_on_fast_break"":1,""field_goals_missed_on_fast_break"":0,""field_goals_attempted_on_fast_break"":1,""field_goals_made_on_second_chance"":0,""field_goals_missed_on_second_chance"":0,""field_goals_attempted_on_second_chance"":0,""technical_fouls"":0,""unsportsmanlike_fouls"":0,""disqualifying_fouls"":0,""bad_pass_turnovers"":2,""ball_handling_turnovers"":0,""out_of_bounds_turnovers"":0,""travel_turnovers"":0,""three_seconds_turnovers"":0,""five_seconds_turnovers"":0,""back_court_turnovers"":0,""offensive_goal_tending_turnovers"":0,""double_dribble_turnovers"":0,""carry_turnovers"":0,""offensive_foul_turnovers"":0,""other_turnovers"":0,""points_off_turnovers"":2,""two_pointers_jump_shot_made"":1,""two_pointers_jump_shot_missed"":0,""two_pointers_jump_shot_attempted"":1,""three_pointers_jump_shot_made"":0,""three_pointers_jump_shot_missed"":4,""three_pointers_jump_shot_attempted"":4,""two_pointers_layup_made"":1,""two_pointers_layup_missed"":0,""two_pointers_layup_attempted"":1,""two_pointers_driving_layup_made"":0,""two_pointers_driving_layup_missed"":2,""two_pointers_driving_layup_attempted"":2,""two_pointers_dunk_made"":0,""two_pointers_dunk_missed"":0,""two_pointers_dunk_attempted"":0,""two_pointers_putback_dunk_made"":0,""two_pointers_putback_dunk_missed"":0,""two_pointers_putback_dunk_attempted"":0,""two_pointers_putback_tip_in_made"":0,""two_pointers_putback_tip_in_missed"":0,""two_pointers_putback_tip_in_attempted"":0,""two_pointers_alley_oop_made"":0,""two_pointers_alley_oop_missed"":0,""two_pointers_alley_oop_attempted"":0,""two_pointers_hook_shot_made"":0,""two_pointers_hook_shot_missed"":0,""two_pointers_hook_shot_attempted"":0,""three_pointers_hook_shot_made"":0,""three_pointers_hook_shot_missed"":0,""three_pointers_hook_shot_attempted"":0,""two_pointers_floating_jump_shot_made"":0,""two_pointers_floating_jump_shot_missed"":0,""two_pointers_floating_jump_shot_attempted"":0,""three_pointers_floating_jump_shot_made"":0,""three_pointers_floating_jump_shot_missed"":0,""three_pointers_floating_jump_shot_attempted"":0,""two_pointers_fadeaway_jump_shot_made"":0,""two_pointers_fadeaway_jump_shot_missed"":1,""two_pointers_fadeaway_jump_shot_attempted"":1,""three_pointers_fadeaway_jump_shot_made"":0,""three_pointers_fadeaway_jump_shot_missed"":0,""three_pointers_fadeaway_jump_shot_attempted"":0,""two_pointers_turnaround_jump_shot_made"":0,""two_pointers_turnaround_jump_shot_missed"":0,""two_pointers_turnaround_jump_shot_attempted"":0,""three_pointers_turnaround_jump_shot_made"":0,""three_pointers_turnaround_jump_shot_missed"":0,""three_pointers_turnaround_jump_shot_attempted"":0,""two_pointers_step_back_jump_shot_made"":0,""two_pointers_step_back_jump_shot_missed"":0,""two_pointers_step_back_jump_shot_attempted"":0,""three_pointers_step_back_jump_shot_made"":0,""three_pointers_step_back_jump_shot_missed"":0,""three_pointers_step_back_jump_shot_attempted"":0,""two_pointers_pull_up_jump_shot_made"":1,""two_pointers_pull_up_jump_shot_missed"":0,""two_pointers_pull_up_jump_shot_attempted"":1,""three_pointers_pull_up_jump_shot_made"":0,""three_pointers_pull_up_jump_shot_missed"":0,""three_pointers_pull_up_jump_shot_attempted"":0}"
