dataset,variable,missing_count,rows,missing_rate
tpbl_2025_26_analysis_ready,source_three_pointers_hook_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_floating_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_floating_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_floating_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_floating_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_floating_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_floating_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_fadeaway_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_fadeaway_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_fadeaway_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_fadeaway_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_fadeaway_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_fadeaway_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_turnaround_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_turnaround_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_turnaround_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_turnaround_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_turnaround_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_turnaround_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_step_back_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_step_back_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_step_back_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_step_back_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_step_back_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_step_back_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_pull_up_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_pull_up_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_two_pointers_pull_up_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_pull_up_jump_shot_made,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_pull_up_jump_shot_missed,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,source_three_pointers_pull_up_jump_shot_attempted,729,4059,0.17960088691796008
tpbl_2025_26_analysis_ready,result,0,4059,0.0
tpbl_2025_26_analysis_ready,appearance,0,4059,0.0
tpbl_2025_26_analysis_ready,participation_status,0,4059,0.0
tpbl_2025_26_analysis_ready,eFG_pct,1085,4059,0.2673072185267307
tpbl_2025_26_analysis_ready,TS_pct,1053,4059,0.25942350332594233
tpbl_2025_26_analysis_ready,three_PA_rate,1085,4059,0.2673072185267307
tpbl_2025_26_analysis_ready,FT_rate,1085,4059,0.2673072185267307
tpbl_2025_26_analysis_ready,AST_TOV,1970,4059,0.4853412170485341
tpbl_2025_26_analysis_ready,player_name_english,97,4059,0.02389751170238975
tpbl_2025_26_analysis_ready,player_name_normalized,0,4059,0.0
tpbl_2025_26_analysis_ready,team_points,0,4059,0.0
tpbl_2025_26_analysis_ready,opponent_points,0,4059,0.0
tpbl_2025_26_analysis_ready,possessions_est,0,4059,0.0
tpbl_2025_26_analysis_ready,team_ORtg,0,4059,0.0
tpbl_2025_26_analysis_ready,team_DRtg,0,4059,0.0
tpbl_2025_26_analysis_ready,team_Net_Rating,0,4059,0.0
substitution_events,season,0,29806,0.0
substitution_events,game_id,0,29806,0.0
substitution_events,division_id,0,29806,0.0
substitution_events,quarter,0,29806,0.0
substitution_events,clock_remaining_ms,0,29806,0.0
substitution_events,event_order,0,29806,0.0
substitution_events,team_id,0,29806,0.0
substitution_events,player_id,0,29806,0.0
substitution_events,player_name_original,0,29806,0.0
substitution_events,action,0,29806,0.0
substitution_events,is_overtime,0,29806,0.0
substitution_events,source_url,0,29806,0.0
